hour,Cargo,Fishing,Military,Not Available,Other,Passenger,Pleasure Craft,Tanker,Tug Tow,day,month,year
0,28249.0,18187.0,413.0,3304.0,46202.0,28555.0,76386.0,15299.0,137000.0,1,1,2023
1,27870.0,17387.0,414.0,3245.0,44944.0,27892.0,74347.0,14741.0,135330.0,1,1,2023
2,27723.0,17646.0,415.0,3232.0,44317.0,27500.0,73253.0,14554.0,133661.0,1,1,2023
3,27256.0,17606.0,429.0,3227.0,44120.0,27169.0,73900.0,14367.0,133515.0,1,1,2023
4,27601.0,18039.0,426.0,3284.0,45189.0,27126.0,74201.0,14411.0,134089.0,1,1,2023
5,27024.0,17829.0,410.0,3262.0,44328.0,25757.0,73296.0,13591.0,131162.0,1,1,2023
6,26760.0,17875.0,420.0,3248.0,44424.0,24084.0,73565.0,13574.0,132115.0,1,1,2023
7,27249.0,18677.0,429.0,3282.0,44355.0,23233.0,75158.0,13739.0,132750.0,1,1,2023
8,26827.0,18569.0,419.0,3273.0,43327.0,22508.0,74931.0,13332.0,131876.0,1,1,2023
9,26881.0,18761.0,432.0,3270.0,43001.0,22052.0,76338.0,12874.0,132755.0,1,1,2023
10,26510.0,18873.0,434.0,3247.0,42086.0,21834.0,77312.0,12528.0,131310.0,1,1,2023
11,26331.0,18501.0,426.0,3215.0,40993.0,22047.0,77343.0,12423.0,130056.0,1,1,2023
12,26562.0,18405.0,424.0,3282.0,40361.0,21865.0,79146.0,12146.0,130362.0,1,1,2023
13,25806.0,17995.0,421.0,3287.0,39079.0,21459.0,79962.0,11578.0,130936.0,1,1,2023
14,25484.0,17708.0,425.0,3263.0,38666.0,21866.0,81575.0,11553.0,130911.0,1,1,2023
15,25579.0,17809.0,433.0,3294.0,39053.0,23347.0,85927.0,11721.0,130758.0,1,1,2023
16,25661.0,17678.0,456.0,3376.0,38327.0,23793.0,88974.0,11548.0,130159.0,1,1,2023
17,25869.0,17771.0,449.0,3329.0,38331.0,24505.0,90046.0,11676.0,131218.0,1,1,2023
18,26046.0,17907.0,435.0,3417.0,38241.0,24808.0,92263.0,11603.0,131282.0,1,1,2023
19,26318.0,18189.0,395.0,3377.0,37980.0,25201.0,93414.0,11645.0,131964.0,1,1,2023
20,26174.0,17974.0,396.0,3471.0,38051.0,25282.0,91581.0,11978.0,132162.0,1,1,2023
21,26784.0,18174.0,389.0,3508.0,38763.0,25450.0,88891.0,12392.0,132461.0,1,1,2023
22,26631.0,17948.0,388.0,3479.0,38704.0,24798.0,84450.0,12535.0,131510.0,1,1,2023
23,26955.0,18167.0,389.0,3322.0,38680.0,24198.0,80935.0,12629.0,130299.0,1,1,2023
0,27270.0,18092.0,382.0,3200.0,38665.0,23427.0,77916.0,12715.0,129764.0,2,1,2023
1,27318.0,18087.0,389.0,3198.0,38690.0,22742.0,75638.0,12622.0,129712.0,2,1,2023
2,27141.0,18080.0,378.0,3183.0,38375.0,21727.0,74266.0,12646.0,129488.0,2,1,2023
3,27303.0,18425.0,388.0,3143.0,38195.0,21131.0,73805.0,12479.0,129729.0,2,1,2023
4,27233.0,18470.0,381.0,3234.0,37584.0,20421.0,74259.0,12612.0,128507.0,2,1,2023
5,27531.0,19169.0,391.0,3119.0,37175.0,20049.0,74112.0,12653.0,128502.0,2,1,2023
6,27287.0,19092.0,375.0,3010.0,36804.0,19471.0,72873.0,12588.0,127173.0,2,1,2023
7,27743.0,19418.0,387.0,3058.0,37741.0,19472.0,74125.0,12524.0,127766.0,2,1,2023
8,28104.0,19288.0,382.0,3093.0,38852.0,19808.0,74340.0,12343.0,127503.0,2,1,2023
9,28595.0,19699.0,389.0,3222.0,40051.0,20422.0,74755.0,12288.0,127617.0,2,1,2023
10,28380.0,19904.0,388.0,3227.0,41415.0,21517.0,74947.0,12482.0,127903.0,2,1,2023
11,27794.0,20139.0,389.0,3216.0,42176.0,23020.0,75603.0,12596.0,127813.0,2,1,2023
12,27318.0,20504.0,383.0,3310.0,42895.0,23782.0,78287.0,12550.0,129414.0,2,1,2023
13,27079.0,20702.0,393.0,3487.0,43831.0,24759.0,80074.0,12623.0,128797.0,2,1,2023
14,26786.0,20938.0,407.0,3285.0,42776.0,25460.0,81881.0,12285.0,110945.0,2,1,2023
15,26827.0,20517.0,403.0,3309.0,42577.0,25902.0,84857.0,12439.0,111825.0,2,1,2023
16,26917.0,20534.0,443.0,3270.0,42034.0,26339.0,85428.0,12546.0,112088.0,2,1,2023
17,27112.0,20413.0,454.0,3332.0,41175.0,26901.0,86878.0,12402.0,112798.0,2,1,2023
18,26899.0,20433.0,454.0,3331.0,40952.0,27145.0,87906.0,12527.0,112649.0,2,1,2023
19,26726.0,20135.0,489.0,3358.0,41095.0,27648.0,88503.0,12595.0,113328.0,2,1,2023
20,26008.0,19598.0,484.0,3203.0,40577.0,27379.0,86079.0,12291.0,112103.0,2,1,2023
21,26294.0,19506.0,485.0,3212.0,40855.0,27766.0,83419.0,12492.0,114060.0,2,1,2023
22,26208.0,19264.0,482.0,3165.0,40134.0,27190.0,78672.0,12151.0,112877.0,2,1,2023
23,26593.0,19176.0,451.0,3083.0,39272.0,26435.0,75907.0,12294.0,111879.0,2,1,2023
0,26359.0,19350.0,476.0,3025.0,38023.0,24910.0,74073.0,12627.0,111435.0,3,1,2023
1,27000.0,19649.0,481.0,3050.0,37702.0,23844.0,73336.0,12770.0,111595.0,3,1,2023
2,27504.0,19686.0,447.0,3033.0,38745.0,23251.0,72813.0,13318.0,111551.0,3,1,2023
3,27794.0,19866.0,433.0,2998.0,38629.0,22386.0,71906.0,13618.0,111307.0,3,1,2023
4,27455.0,19503.0,431.0,2979.0,38073.0,21475.0,70017.0,13680.0,111093.0,3,1,2023
5,27358.0,19173.0,431.0,3009.0,37582.0,20866.0,71273.0,13140.0,110662.0,3,1,2023
6,27078.0,18509.0,412.0,3014.0,37369.0,20359.0,69754.0,12436.0,109410.0,3,1,2023
7,27647.0,19053.0,422.0,3047.0,38167.0,20486.0,70781.0,12788.0,109852.0,3,1,2023
8,27551.0,19663.0,427.0,3046.0,38050.0,20382.0,71060.0,12895.0,109769.0,3,1,2023
9,27740.0,19823.0,438.0,3039.0,37341.0,20703.0,71238.0,12389.0,110474.0,3,1,2023
10,27537.0,20146.0,433.0,3009.0,36423.0,21774.0,71063.0,12324.0,110429.0,3,1,2023
11,27560.0,20222.0,480.0,3050.0,35690.0,23027.0,71709.0,11944.0,110529.0,3,1,2023
12,27812.0,20026.0,499.0,3184.0,35998.0,24064.0,73933.0,12005.0,112552.0,3,1,2023
13,27225.0,19434.0,470.0,3137.0,36655.0,24525.0,73858.0,11998.0,112852.0,3,1,2023
14,26624.0,19254.0,523.0,3108.0,36478.0,25200.0,73591.0,11763.0,109583.0,3,1,2023
15,28345.0,19876.0,562.0,3240.0,38970.0,26837.0,79090.0,12733.0,114951.0,3,1,2023
16,28727.0,19996.0,584.0,3734.0,42537.0,27607.0,81075.0,12776.0,137026.0,3,1,2023
17,27929.0,19679.0,587.0,3870.0,43886.0,27837.0,82549.0,12719.0,145499.0,3,1,2023
18,27650.0,19547.0,599.0,3691.0,43340.0,27833.0,83371.0,12593.0,144399.0,3,1,2023
19,28117.0,19347.0,593.0,3761.0,43867.0,28262.0,83140.0,12899.0,144420.0,3,1,2023
20,27896.0,18819.0,513.0,3721.0,42484.0,28007.0,79839.0,13098.0,143007.0,3,1,2023
21,27950.0,19077.0,468.0,3727.0,41786.0,27772.0,78765.0,13300.0,142225.0,3,1,2023
22,28359.0,19091.0,501.0,3577.0,40152.0,27271.0,75864.0,13401.0,140638.0,3,1,2023
23,28259.0,18875.0,440.0,3406.0,39496.0,26777.0,74442.0,13448.0,139713.0,3,1,2023
0,24580.0,13300.0,381.0,3205.0,35751.0,22034.0,59101.0,13095.0,130163.0,4,1,2023
1,23491.0,11570.0,369.0,3199.0,35544.0,20024.0,54037.0,13199.0,129127.0,4,1,2023
2,23517.0,11416.0,348.0,3056.0,34971.0,18861.0,54348.0,12874.0,129737.0,4,1,2023
3,21291.0,10871.0,330.0,2732.0,31802.0,16083.0,49290.0,11829.0,120865.0,4,1,2023
4,28149.0,18050.0,435.0,3178.0,37836.0,20590.0,71488.0,13149.0,139659.0,4,1,2023
5,28069.0,18039.0,428.0,3193.0,37495.0,19683.0,71578.0,13191.0,138819.0,4,1,2023
6,19698.0,13008.0,307.0,2392.0,26973.0,13867.0,53816.0,9815.0,106129.0,4,1,2023
7,27524.0,18013.0,431.0,3151.0,37368.0,18467.0,72086.0,13223.0,137357.0,4,1,2023
8,27717.0,18350.0,440.0,3248.0,39010.0,18901.0,71946.0,13448.0,138887.0,4,1,2023
9,27706.0,18673.0,431.0,3367.0,41393.0,20321.0,72292.0,13845.0,138731.0,4,1,2023
10,27368.0,19219.0,433.0,3440.0,43151.0,22165.0,72021.0,14016.0,139458.0,4,1,2023
11,20234.0,16679.0,380.0,2381.0,28135.0,17631.0,51614.0,7574.0,93290.0,4,1,2023
12,20783.0,17046.0,390.0,2514.0,30866.0,19799.0,53972.0,8128.0,99650.0,4,1,2023
13,25581.0,18889.0,456.0,3493.0,44290.0,25487.0,70349.0,12274.0,136212.0,4,1,2023
14,27196.0,19571.0,446.0,3874.0,49378.0,27690.0,77003.0,13478.0,147902.0,4,1,2023
15,26618.0,19743.0,450.0,3987.0,49837.0,28031.0,76265.0,13359.0,147047.0,4,1,2023
16,27004.0,20123.0,493.0,3814.0,50128.0,28325.0,80019.0,13960.0,145765.0,4,1,2023
17,27016.0,20296.0,508.0,3809.0,49072.0,28153.0,81452.0,13934.0,145616.0,4,1,2023
18,27343.0,20085.0,563.0,3765.0,48717.0,28785.0,82029.0,13687.0,145353.0,4,1,2023
19,27167.0,19786.0,596.0,3790.0,48509.0,28700.0,80852.0,13253.0,144509.0,4,1,2023
20,26829.0,19807.0,583.0,3650.0,47320.0,29216.0,79482.0,12877.0,142923.0,4,1,2023
21,26312.0,19793.0,529.0,3556.0,45619.0,28551.0,76549.0,12525.0,143844.0,4,1,2023
22,27415.0,20049.0,541.0,3420.0,45418.0,28683.0,76461.0,12486.0,144615.0,4,1,2023
23,27791.0,20367.0,494.0,3256.0,45409.0,28277.0,75073.0,12836.0,144083.0,4,1,2023
0,27651.0,20521.0,511.0,3278.0,44848.0,26803.0,74526.0,12902.0,142519.0,5,1,2023
1,27259.0,20047.0,492.0,3271.0,44057.0,25142.0,73773.0,12795.0,141421.0,5,1,2023
2,26854.0,20449.0,477.0,3274.0,43924.0,24180.0,73475.0,13063.0,142683.0,5,1,2023
3,27233.0,20430.0,474.0,3167.0,43314.0,23156.0,73585.0,13104.0,143164.0,5,1,2023
4,26770.0,19934.0,453.0,3072.0,42097.0,21662.0,72680.0,12748.0,141198.0,5,1,2023
5,27041.0,19605.0,425.0,3114.0,41980.0,21119.0,73021.0,12856.0,139988.0,5,1,2023
6,22960.0,15476.0,378.0,2790.0,36000.0,17314.0,58460.0,11273.0,124772.0,5,1,2023
7,15532.0,9974.0,339.0,1992.0,24624.0,11372.0,35576.0,7553.0,89676.0,5,1,2023
8,10758.0,7887.0,356.0,1264.0,14046.0,7193.0,21606.0,3375.0,55261.0,5,1,2023
9,10803.0,7970.0,360.0,1296.0,14078.0,7517.0,21553.0,3424.0,54702.0,5,1,2023
10,10970.0,8284.0,354.0,1311.0,14337.0,9087.0,21440.0,3299.0,55159.0,5,1,2023
11,11251.0,8752.0,349.0,1400.0,14874.0,10766.0,21394.0,3608.0,55651.0,5,1,2023
12,21175.0,16091.0,364.0,2550.0,32975.0,19496.0,55778.0,11112.0,102422.0,5,1,2023
13,28607.0,20007.0,553.0,3677.0,47187.0,26756.0,78372.0,16046.0,145891.0,5,1,2023
14,21225.0,17010.0,476.0,2714.0,32435.0,21504.0,56251.0,9161.0,102257.0,5,1,2023
15,26649.0,18681.0,513.0,3513.0,47083.0,27211.0,77683.0,14690.0,140028.0,5,1,2023
16,26468.0,19024.0,504.0,3465.0,46450.0,27361.0,76611.0,14836.0,138465.0,5,1,2023
17,26126.0,18873.0,453.0,3123.0,43305.0,26840.0,77926.0,14760.0,116105.0,5,1,2023
18,27074.0,19366.0,430.0,3528.0,46283.0,28057.0,79720.0,14701.0,143486.0,5,1,2023
19,27171.0,19513.0,414.0,3580.0,46264.0,28605.0,80426.0,14345.0,144818.0,5,1,2023
20,27297.0,19659.0,410.0,3430.0,45419.0,28236.0,80778.0,13977.0,143916.0,5,1,2023
21,27593.0,19746.0,439.0,3449.0,44816.0,28641.0,79788.0,13791.0,144809.0,5,1,2023
22,27542.0,19247.0,434.0,3185.0,44351.0,28113.0,77214.0,14058.0,143831.0,5,1,2023
23,27625.0,19731.0,427.0,3263.0,44628.0,28211.0,75674.0,13931.0,142271.0,5,1,2023
0,27613.0,19286.0,401.0,3213.0,43876.0,26109.0,74803.0,13922.0,139941.0,6,1,2023
1,27282.0,19465.0,385.0,3144.0,41563.0,25189.0,74442.0,12890.0,135535.0,6,1,2023
2,27412.0,19170.0,404.0,3293.0,43037.0,24639.0,74078.0,14209.0,142038.0,6,1,2023
3,27815.0,19539.0,395.0,3242.0,42590.0,23784.0,75338.0,14078.0,141863.0,6,1,2023
4,27804.0,19945.0,395.0,3203.0,42284.0,23479.0,75254.0,14251.0,141724.0,6,1,2023
5,28120.0,19885.0,394.0,3210.0,42083.0,22271.0,75454.0,14266.0,141130.0,6,1,2023
6,27654.0,19738.0,399.0,3178.0,41801.0,21698.0,74945.0,14101.0,140807.0,6,1,2023
7,27839.0,19912.0,408.0,3199.0,42025.0,21282.0,75615.0,14054.0,142245.0,6,1,2023
8,27685.0,19650.0,411.0,3225.0,42449.0,21433.0,75237.0,14036.0,142234.0,6,1,2023
9,27791.0,20051.0,399.0,3255.0,42402.0,21706.0,74809.0,14000.0,141753.0,6,1,2023
10,27328.0,19883.0,396.0,3273.0,42765.0,23112.0,74706.0,13486.0,141442.0,6,1,2023
11,26994.0,19930.0,407.0,3467.0,43202.0,24531.0,75123.0,13376.0,142087.0,6,1,2023
12,26896.0,20167.0,446.0,3565.0,44272.0,25892.0,77146.0,13144.0,145214.0,6,1,2023
13,27130.0,20342.0,493.0,3626.0,45471.0,27336.0,79830.0,13345.0,147145.0,6,1,2023
14,26471.0,20376.0,579.0,3602.0,46511.0,27832.0,80394.0,12878.0,146511.0,6,1,2023
15,27045.0,20549.0,543.0,3630.0,47223.0,28729.0,82205.0,13630.0,146516.0,6,1,2023
16,26670.0,19910.0,490.0,3674.0,47224.0,29177.0,81751.0,13633.0,145597.0,6,1,2023
17,26651.0,19843.0,484.0,3594.0,45761.0,28815.0,81072.0,13384.0,144714.0,6,1,2023
18,26458.0,19328.0,433.0,3735.0,44821.0,29023.0,81205.0,13482.0,143807.0,6,1,2023
19,26520.0,19135.0,482.0,3623.0,44456.0,28990.0,80502.0,13742.0,143930.0,6,1,2023
20,26448.0,18797.0,485.0,3430.0,42903.0,29311.0,78596.0,13569.0,141995.0,6,1,2023
21,26634.0,18830.0,461.0,3318.0,42779.0,29366.0,78262.0,13672.0,141825.0,6,1,2023
22,25902.0,18721.0,469.0,3157.0,42313.0,28669.0,76003.0,13429.0,140275.0,6,1,2023
23,26428.0,19017.0,480.0,3179.0,43038.0,29866.0,76642.0,13503.0,139720.0,6,1,2023
0,25827.0,18338.0,483.0,3005.0,41887.0,27038.0,74876.0,13172.0,137751.0,7,1,2023
1,25991.0,18604.0,484.0,3082.0,41583.0,26206.0,74621.0,12986.0,139687.0,7,1,2023
2,26922.0,18588.0,438.0,3088.0,41490.0,26060.0,74595.0,13001.0,140174.0,7,1,2023
3,27559.0,18826.0,439.0,3154.0,41458.0,25198.0,75263.0,13343.0,140334.0,7,1,2023
4,27453.0,18862.0,383.0,3102.0,41255.0,24416.0,75359.0,13390.0,140276.0,7,1,2023
5,27275.0,18754.0,380.0,3158.0,41644.0,23412.0,75449.0,13588.0,140569.0,7,1,2023
6,27555.0,18769.0,399.0,3105.0,41430.0,22864.0,73749.0,14097.0,139688.0,7,1,2023
7,27707.0,18493.0,390.0,3120.0,41519.0,21826.0,75409.0,14385.0,138757.0,7,1,2023
8,28267.0,18903.0,365.0,3145.0,41740.0,22096.0,75730.0,14641.0,138859.0,7,1,2023
9,28853.0,19079.0,400.0,3106.0,42093.0,22135.0,75853.0,15512.0,138310.0,7,1,2023
10,28896.0,19439.0,426.0,3157.0,42457.0,22681.0,77369.0,15951.0,138900.0,7,1,2023
11,28452.0,19439.0,424.0,3181.0,42987.0,23499.0,78006.0,15844.0,138989.0,7,1,2023
12,28722.0,19785.0,429.0,3402.0,44035.0,24539.0,78689.0,15635.0,140897.0,7,1,2023
13,28362.0,19532.0,425.0,3549.0,44030.0,24839.0,79671.0,15253.0,140694.0,7,1,2023
14,28424.0,19702.0,415.0,3701.0,45264.0,25516.0,83724.0,15418.0,140806.0,7,1,2023
15,27806.0,19550.0,406.0,3761.0,46010.0,25634.0,85985.0,14888.0,139819.0,7,1,2023
16,27404.0,19455.0,357.0,3624.0,45069.0,26310.0,87746.0,14553.0,139324.0,7,1,2023
17,26763.0,19477.0,321.0,3646.0,44792.0,26590.0,88807.0,14139.0,138863.0,7,1,2023
18,27086.0,19614.0,367.0,3790.0,45245.0,28601.0,90344.0,14717.0,140330.0,7,1,2023
19,26858.0,19506.0,367.0,3586.0,44679.0,28844.0,88557.0,14484.0,140376.0,7,1,2023
20,26570.0,19322.0,377.0,3551.0,44297.0,28722.0,86023.0,13929.0,140068.0,7,1,2023
21,26741.0,19290.0,383.0,3500.0,44667.0,29307.0,84873.0,14148.0,140347.0,7,1,2023
22,26749.0,19418.0,394.0,3468.0,44809.0,29260.0,82970.0,14337.0,140050.0,7,1,2023
23,26682.0,19918.0,378.0,3424.0,43754.0,28764.0,80750.0,14376.0,139415.0,7,1,2023
0,25972.0,18702.0,356.0,3312.0,42027.0,26124.0,76851.0,13672.0,136336.0,8,1,2023
1,26745.0,18377.0,370.0,3263.0,41678.0,25399.0,75923.0,14165.0,135570.0,8,1,2023
2,26812.0,18794.0,364.0,3251.0,41250.0,24626.0,74239.0,14260.0,137328.0,8,1,2023
3,26495.0,18143.0,357.0,3281.0,40847.0,22222.0,73079.0,14095.0,135815.0,8,1,2023
4,26999.0,18682.0,361.0,3232.0,40899.0,22731.0,73127.0,13753.0,136974.0,8,1,2023
5,27040.0,18646.0,363.0,3245.0,41673.0,22344.0,73388.0,13914.0,136280.0,8,1,2023
6,25883.0,17535.0,339.0,2907.0,39652.0,20736.0,69191.0,13428.0,128852.0,8,1,2023
7,27637.0,18400.0,358.0,3085.0,42455.0,21724.0,74083.0,14659.0,135185.0,8,1,2023
8,28344.0,18481.0,380.0,3098.0,43054.0,21907.0,74449.0,15450.0,134600.0,8,1,2023
9,28008.0,18557.0,410.0,3054.0,42890.0,22078.0,74835.0,15336.0,134254.0,8,1,2023
10,28444.0,18503.0,406.0,2977.0,43694.0,22638.0,75709.0,15573.0,133971.0,8,1,2023
11,27946.0,18641.0,411.0,3050.0,44100.0,23122.0,77054.0,14965.0,134930.0,8,1,2023
12,27486.0,18622.0,419.0,3182.0,44248.0,23420.0,78456.0,14725.0,135501.0,8,1,2023
13,26930.0,19156.0,419.0,3318.0,45002.0,24140.0,81800.0,14078.0,137255.0,8,1,2023
14,26103.0,18974.0,472.0,3436.0,45178.0,24759.0,83967.0,13875.0,137594.0,8,1,2023
15,25755.0,19016.0,468.0,3259.0,43990.0,24991.0,84602.0,13101.0,137020.0,8,1,2023
16,25386.0,19180.0,465.0,3181.0,43749.0,25986.0,84785.0,12579.0,137580.0,8,1,2023
17,25097.0,19321.0,459.0,3337.0,43277.0,27060.0,87783.0,12441.0,137732.0,8,1,2023
18,25502.0,19373.0,450.0,3460.0,42858.0,27590.0,87576.0,12540.0,138144.0,8,1,2023
19,25453.0,19632.0,406.0,3516.0,42530.0,28039.0,86044.0,12550.0,139072.0,8,1,2023
20,25317.0,19157.0,362.0,3436.0,41542.0,28159.0,82138.0,11854.0,137623.0,8,1,2023
21,25349.0,19005.0,341.0,3375.0,41350.0,28090.0,82342.0,11979.0,138699.0,8,1,2023
22,25225.0,18654.0,367.0,3400.0,41754.0,28515.0,80476.0,11729.0,138334.0,8,1,2023
23,25522.0,18500.0,362.0,3270.0,41502.0,27711.0,77152.0,11733.0,137474.0,8,1,2023
0,25306.0,17560.0,372.0,3112.0,39678.0,24729.0,74672.0,11911.0,136318.0,9,1,2023
1,25945.0,18184.0,360.0,3129.0,39015.0,23641.0,73943.0,11995.0,137258.0,9,1,2023
2,26103.0,18338.0,361.0,3101.0,38361.0,22492.0,72608.0,12023.0,136471.0,9,1,2023
3,26689.0,18231.0,362.0,3129.0,39704.0,22083.0,73331.0,11922.0,136522.0,9,1,2023
4,27299.0,18608.0,369.0,3164.0,40119.0,21923.0,73521.0,11869.0,137047.0,9,1,2023
5,27740.0,19112.0,372.0,3042.0,40695.0,21555.0,74051.0,12070.0,137506.0,9,1,2023
6,27725.0,18889.0,364.0,3041.0,39993.0,20603.0,73507.0,12067.0,135705.0,9,1,2023
7,27850.0,18517.0,371.0,3006.0,39888.0,19773.0,74431.0,12294.0,135749.0,9,1,2023
8,27886.0,19044.0,359.0,3037.0,39809.0,20025.0,74403.0,12624.0,137285.0,9,1,2023
9,27961.0,18799.0,437.0,3014.0,38977.0,20441.0,75062.0,12628.0,137684.0,9,1,2023
10,28296.0,18453.0,387.0,3084.0,38627.0,21988.0,74939.0,12499.0,136726.0,9,1,2023
11,28029.0,17932.0,386.0,3161.0,39012.0,22979.0,73857.0,12322.0,136374.0,9,1,2023
12,28262.0,18634.0,425.0,3336.0,41582.0,24562.0,76222.0,12625.0,139508.0,9,1,2023
13,28050.0,19063.0,556.0,3489.0,44162.0,26238.0,78174.0,12564.0,143037.0,9,1,2023
14,28232.0,19727.0,618.0,3772.0,45988.0,27560.0,80192.0,12996.0,145304.0,9,1,2023
15,28306.0,19747.0,552.0,3908.0,47638.0,28233.0,80268.0,13059.0,145699.0,9,1,2023
16,28213.0,19676.0,536.0,3915.0,49021.0,28733.0,81234.0,13011.0,144917.0,9,1,2023
17,28315.0,19562.0,601.0,3939.0,48720.0,28794.0,82818.0,13448.0,143458.0,9,1,2023
18,28424.0,19426.0,710.0,3942.0,48863.0,28856.0,82173.0,13465.0,142870.0,9,1,2023
19,28123.0,18995.0,710.0,3849.0,48044.0,28898.0,80017.0,13573.0,141950.0,9,1,2023
20,27058.0,18361.0,644.0,3825.0,45842.0,27916.0,75768.0,13232.0,139354.0,9,1,2023
21,28567.0,19071.0,573.0,3851.0,46318.0,28772.0,76257.0,14206.0,141538.0,9,1,2023
22,28561.0,18822.0,575.0,3597.0,45113.0,28814.0,73690.0,14324.0,140771.0,9,1,2023
23,28827.0,19059.0,485.0,3446.0,44873.0,28034.0,73161.0,14260.0,140164.0,9,1,2023
0,28441.0,18941.0,463.0,3467.0,44140.0,26023.0,72595.0,13994.0,138219.0,10,1,2023
1,28519.0,19100.0,505.0,3464.0,43412.0,24721.0,71928.0,13918.0,138830.0,10,1,2023
2,28869.0,19442.0,521.0,3352.0,43219.0,23971.0,73053.0,14099.0,139247.0,10,1,2023
3,28815.0,20265.0,516.0,3343.0,43349.0,22813.0,73814.0,13976.0,139890.0,10,1,2023
4,28952.0,20426.0,519.0,3294.0,43048.0,22038.0,74256.0,13750.0,140603.0,10,1,2023
5,28870.0,20266.0,480.0,3203.0,43101.0,21443.0,75255.0,13361.0,140560.0,10,1,2023
6,28256.0,19778.0,454.0,3212.0,42633.0,20758.0,75522.0,12964.0,139563.0,10,1,2023
7,28088.0,19074.0,466.0,3198.0,42784.0,20494.0,76694.0,12651.0,140062.0,10,1,2023
8,28568.0,19349.0,502.0,3245.0,42807.0,20605.0,77990.0,12498.0,140565.0,10,1,2023
9,28293.0,19072.0,484.0,3167.0,42333.0,21035.0,78509.0,12320.0,140131.0,10,1,2023
10,27942.0,19449.0,486.0,3224.0,42018.0,22801.0,78692.0,12145.0,140194.0,10,1,2023
11,26988.0,19360.0,473.0,3367.0,42380.0,24191.0,79906.0,11892.0,139812.0,10,1,2023
12,15284.0,10809.0,294.0,1972.0,24247.0,14280.0,45264.0,6597.0,79413.0,10,1,2023
13,26734.0,19439.0,591.0,3755.0,45816.0,26758.0,80953.0,11666.0,144405.0,10,1,2023
14,26566.0,19404.0,631.0,3879.0,47757.0,27837.0,83396.0,11548.0,145029.0,10,1,2023
15,26460.0,19212.0,612.0,3786.0,49776.0,28186.0,84042.0,11826.0,145446.0,10,1,2023
16,25700.0,18834.0,593.0,3714.0,47642.0,27371.0,82211.0,11710.0,133506.0,10,1,2023
17,26001.0,19146.0,748.0,3609.0,46549.0,27973.0,84291.0,12215.0,118880.0,10,1,2023
18,26123.0,18994.0,705.0,3824.0,46918.0,28293.0,83175.0,12459.0,119431.0,10,1,2023
19,26311.0,19065.0,682.0,3602.0,46099.0,28594.0,81917.0,12501.0,118951.0,10,1,2023
20,26354.0,18875.0,648.0,3587.0,45179.0,28775.0,80235.0,12644.0,118315.0,10,1,2023
21,26920.0,18818.0,618.0,3633.0,44693.0,29089.0,78806.0,12997.0,118756.0,10,1,2023
22,27357.0,18478.0,490.0,3459.0,43046.0,28177.0,76255.0,13118.0,117685.0,10,1,2023
23,27607.0,18613.0,448.0,3359.0,42565.0,27558.0,75937.0,13166.0,117098.0,10,1,2023
0,27031.0,18155.0,435.0,3182.0,41461.0,25612.0,73878.0,12894.0,116024.0,11,1,2023
1,27095.0,17848.0,439.0,3158.0,40665.0,23702.0,73089.0,12992.0,115836.0,11,1,2023
2,27692.0,18902.0,465.0,3067.0,40425.0,23783.0,74704.0,12991.0,116249.0,11,1,2023
3,28073.0,18862.0,444.0,3032.0,40702.0,22429.0,75689.0,12905.0,116418.0,11,1,2023
4,28226.0,18833.0,425.0,3046.0,40826.0,21796.0,77529.0,12907.0,115861.0,11,1,2023
5,28548.0,19405.0,439.0,3087.0,40697.0,20902.0,77653.0,12900.0,115348.0,11,1,2023
6,27855.0,18981.0,411.0,2960.0,39750.0,19608.0,76358.0,12769.0,112847.0,11,1,2023
7,29312.0,19266.0,431.0,2965.0,39803.0,20044.0,78237.0,13186.0,114758.0,11,1,2023
8,29555.0,19486.0,426.0,2858.0,38564.0,19417.0,78403.0,12989.0,114565.0,11,1,2023
9,29191.0,19832.0,427.0,2782.0,37954.0,19669.0,77234.0,12773.0,113948.0,11,1,2023
10,28846.0,20113.0,427.0,2763.0,37937.0,21494.0,76194.0,12724.0,114170.0,11,1,2023
11,28250.0,20515.0,460.0,2871.0,38317.0,23092.0,77172.0,12728.0,115369.0,11,1,2023
12,28458.0,20655.0,477.0,2945.0,39927.0,24786.0,78641.0,12840.0,117032.0,11,1,2023
13,28503.0,19854.0,454.0,3194.0,41094.0,26492.0,79455.0,12845.0,119046.0,11,1,2023
14,28441.0,19532.0,628.0,3332.0,43381.0,27463.0,80200.0,12954.0,121712.0,11,1,2023
15,28558.0,19692.0,683.0,3389.0,44923.0,27514.0,80271.0,13013.0,122145.0,11,1,2023
16,28908.0,19578.0,655.0,3486.0,45638.0,27394.0,80442.0,13480.0,121618.0,11,1,2023
17,28505.0,19191.0,576.0,3518.0,45486.0,27558.0,81329.0,13911.0,121178.0,11,1,2023
18,28527.0,19330.0,605.0,3560.0,45468.0,27703.0,79916.0,13915.0,120903.0,11,1,2023
19,28289.0,19127.0,586.0,3574.0,44781.0,28150.0,79894.0,13880.0,120417.0,11,1,2023
20,27784.0,18853.0,442.0,3613.0,43022.0,27961.0,77694.0,13337.0,119135.0,11,1,2023
21,27438.0,19208.0,429.0,3573.0,42586.0,28352.0,75833.0,13180.0,119675.0,11,1,2023
22,27694.0,18715.0,432.0,3136.0,41311.0,27296.0,73633.0,13289.0,113808.0,11,1,2023
